Date,Time,Temp,Week,Park,Lat,Long,Percent_asphalt,Location,Button,Round
03/07/19,12:28:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,12:38:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,12:48:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,12:58:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,13:08:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,13:18:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,13:28:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,13:38:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,13:48:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,13:58:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,14:08:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,14:18:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,14:28:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,14:38:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,14:48:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,14:58:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,15:08:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,15:18:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,15:28:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,15:38:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,15:48:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,15:58:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,16:08:01,27,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,16:18:01,27,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,16:28:01,27,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,16:38:01,27,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,16:48:01,27,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,16:58:01,27,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,17:08:01,27,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,17:18:01,27,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,17:28:01,27,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,17:38:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,17:48:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,17:58:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,18:08:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,18:18:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,18:28:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,18:38:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,18:48:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,18:58:01,26,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,19:08:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,19:18:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,19:28:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,19:38:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,19:48:01,25,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,19:58:01,24,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,20:08:01,24,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,20:18:01,24,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,20:28:01,24,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,20:38:01,24,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,20:48:01,24,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,20:58:01,24,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,21:08:01,23,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,21:18:01,23,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,21:28:01,23,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,21:38:01,23,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,21:48:01,23,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,21:58:01,23,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,22:08:01,22,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,22:18:01,22,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,22:28:01,22,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,22:38:01,22,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,22:48:01,22,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,22:58:01,22,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,23:08:01,22,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,23:18:01,22,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,23:28:01,21,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,23:38:01,21,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,23:48:01,21,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
03/07/19,23:58:01,21,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
04/07/19,00:08:01,21,27,Riverdale,43.67004,79.34782,73.041,East,Riverdale2E,First
