Date,Time,Temp,Week,Park,Lat,Long,Percent_asphalt,Location,Button,Round
04/10/2019,17:05:01,12.133,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,17:15:01,12.133,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,17:25:01,12.133,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,17:35:01,12.133,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,17:45:01,12.133,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,17:55:01,12.133,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,18:05:01,12.133,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,18:15:01,11.632,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,18:25:01,11.632,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,18:35:01,11.632,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,18:45:01,11.13,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,18:55:01,11.13,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,19:05:01,11.13,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,19:15:01,10.629,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,19:25:01,10.629,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,19:35:01,10.629,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,19:45:01,10.629,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,19:55:01,10.629,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,20:05:01,10.629,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,20:15:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,20:25:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,20:35:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,20:45:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,20:55:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,21:05:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,21:15:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,21:25:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,21:35:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,21:45:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,21:55:01,10.127,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,22:05:01,9.625,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,22:15:01,9.625,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,22:25:01,9.625,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,22:35:01,9.625,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,22:45:01,9.625,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,22:55:01,9.625,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,23:05:01,9.625,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,23:15:01,9.124,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
04/10/2019,23:25:01,9.625,40,Humber,43.64949,79.49155,0,Park,Humber1P,Second
